emp_no,last_name,first_name,dept_no,dept_name
422506,Lambe,Patricio,d007,Sales
422542,Steenbeek,Bojan,d007,Sales
422558,Negoita,Aris,d007,Sales
422631,Lorin,Richara,d007,Sales
422641,Hasham,Padma,d007,Sales
422665,Edelhoff,Arunachalam,d007,Sales
422698,Maraist,Lobel,d007,Sales
422782,Czaja,JiYoung,d007,Sales
422812,Pashtan,Akeno,d007,Sales
422938,Taneja,Shuho,d007,Sales
422979,Shihab,Kiyokazu,d007,Sales
423005,Furedi,Chenyi,d007,Sales
423032,Katiyar,Yolla,d007,Sales
423093,Kadhim,Dannz,d007,Sales
423126,Scallan,Valeri,d007,Sales
423171,Mandell,Francesca,d007,Sales
423226,Szmurlo,Tadahiro,d007,Sales
423243,Lammel,Gill,d007,Sales
423251,Zolotykh,Maia,d007,Sales
423338,Rosiles,Chuanti,d007,Sales
423371,Qiwen,Jamaludin,d007,Sales
423388,Byoun,Hiroyasu,d007,Sales
423434,Shackell,Uta,d007,Sales
423484,Mersereau,Geoffrey,d007,Sales
423592,Azuma,Chenxi,d007,Sales
423596,Heystek,Lokesh,d007,Sales
423674,Motley,Ugo,d007,Sales
423702,Iivonen,Parke,d007,Sales
423720,Maierhofer,Barry,d007,Sales
423807,Rikino,Barry,d007,Sales
423907,Akaboshi,Sanjit,d007,Sales
423950,Marrakchi,Gen,d007,Sales
423966,Badache,Harjit,d007,Sales
424037,Langford,Sumant,d007,Sales
424043,Gulik,Tetsurou,d007,Sales
424090,Holburn,Inderjeet,d007,Sales
424099,Strandh,Kwangyoen,d007,Sales
424192,Rosenbaum,Boaz,d007,Sales
424230,Sridhar,Irena,d007,Sales
424252,Bernardinello,Shirish,d007,Sales
424263,Schoegge,Martins,d007,Sales
424298,Chinin,Francesca,d007,Sales
424391,Skogmar,Marc,d007,Sales
424425,Isaac,Fuqing,d007,Sales
424447,Miake,Irene,d007,Sales
424467,Hockney,Udo,d007,Sales
424491,Munoz,Caolyn,d007,Sales
424563,Pileggi,Rosli,d007,Sales
424564,Stasinski,Kristina,d007,Sales
424570,Klyachko,Gil,d007,Sales
424581,Christianini,Turgut,d007,Sales
424591,Yeung,Abdelwaheb,d007,Sales
424593,Serra,Mohammed,d007,Sales
424677,Karcich,Patricia,d007,Sales
424705,Falster,Achilleas,d007,Sales
424811,Reutenauer,Tomokazu,d007,Sales
424946,Benzmuller,Gian,d007,Sales
424961,Morris,Yaghout,d007,Sales
424995,Bale,Jouni,d007,Sales
425015,Cannata,Bikash,d007,Sales
425033,Waleschkowski,Ekawit,d007,Sales
425092,Meszaros,Ebbe,d007,Sales
425132,Perry,Christoper,d007,Sales
425220,Anger,Xiadong,d007,Sales
425262,Rahier,Thanasis,d007,Sales
425301,Gien,Sangeeta,d007,Sales
425328,Salvesen,Theron,d007,Sales
425345,Georgatos,Michaela,d007,Sales
425359,Marchegay,Jaideep,d007,Sales
425462,Sherertz,Keung,d007,Sales
425473,Cappelli,Giao,d007,Sales
425474,England,Vishwani,d007,Sales
425487,Egerstedt,Kellyn,d007,Sales
425532,Setia,Pohua,d007,Sales
425547,Hasham,Remko,d007,Sales
425627,Sewelson,Guadalupe,d007,Sales
425636,Picaronny,Danco,d007,Sales
425759,Molberg,Tiina,d007,Sales
425785,Rijsenbrij,Przemyslawa,d007,Sales
425806,Limongiello,Aemilian,d007,Sales
425819,Oberman,Muzhong,d007,Sales
425860,Bakhtari,JoAnna,d007,Sales
425871,Gimbel,Weiye,d007,Sales
425873,Conti,Visit,d007,Sales
425932,Piancastelli,Saeed,d007,Sales
425942,Litvinov,Frazer,d007,Sales
425960,Terkki,Elliott,d007,Sales
425972,Vrecion,Arch,d007,Sales
425986,Riefers,Rafael,d007,Sales
426010,Koblitz,Utpal,d007,Sales
426052,Morrow,Manohar,d007,Sales
426058,Sifakis,Kristin,d007,Sales
426090,Falck,Weiru,d007,Sales
426099,Sherertz,Alair,d007,Sales
426193,Rattan,Huiqun,d007,Sales
426406,Ritzmann,Irena,d007,Sales
426417,Cardazo,Alenka,d007,Sales
426428,Bierbaum,Aloke,d007,Sales
426433,Welham,Danny,d007,Sales
426511,Polupanov,Oddvar,d007,Sales
426518,Turnbull,Marek,d007,Sales
426570,Koshino,Tamiya,d007,Sales
426573,Gonthier,Hausi,d007,Sales
426583,Chimia,Alexius,d007,Sales
426684,Sridhar,Neven,d007,Sales
426791,Irland,Alair,d007,Sales
426799,Keirsey,Hatim,d007,Sales
426800,Kuhnemann,Kwok,d007,Sales
426849,Suermann,Dietrich,d007,Sales
426928,Georgatos,Kauko,d007,Sales
426948,Waymire,Stella,d007,Sales
426994,Nyanchama,Zito,d007,Sales
427010,Frolund,Mingsen,d007,Sales
427024,Niizuma,Munenori,d007,Sales
427028,Bernardeschi,Saddek,d007,Sales
427029,Ramalingam,Samphel,d007,Sales
427091,Cherinka,Udi,d007,Sales
427138,Vidya,Bernd,d007,Sales
427152,Lung,Arunachalam,d007,Sales
427212,Dulin,Nitsan,d007,Sales
427219,Iisaka,Chenyi,d007,Sales
427346,Kropf,Denis,d007,Sales
427370,Slobodova,Chinho,d007,Sales
427472,Pfau,Kristina,d007,Sales
427488,Norsworthy,Bingning,d007,Sales
427529,Feldmann,Magy,d007,Sales
427623,Itschner,Shaunak,d007,Sales
427660,Gils,Mayuko,d007,Sales
427682,Birta,Boalin,d007,Sales
427698,Schapire,Siddarth,d007,Sales
427742,Demke,Yongdong,d007,Sales
427780,Montresor,Khue,d007,Sales
427783,Alameldin,Gennady,d007,Sales
427841,Schaad,Shaz,d007,Sales
427849,Rindone,Mayuri,d007,Sales
427874,Eiron,Zhiwei,d007,Sales
427924,Msuda,Brendon,d007,Sales
427936,Weisert,Fay,d007,Sales
427988,Barvinok,Martial,d007,Sales
428004,Prenel,Weiye,d007,Sales
428018,Rosti,Vasilii,d007,Sales
428020,Tiemann,Toshimitsu,d007,Sales
428062,Byoun,Shirish,d007,Sales
428073,Improta,Lech,d007,Sales
428134,McDermid,Sadok,d007,Sales
428156,Dolinsky,Salvador,d007,Sales
428198,Thibadeau,Behnaam,d007,Sales
428224,Pollacia,Michaela,d007,Sales
428242,Choobineh,Shuichi,d007,Sales
428282,Ranon,Yifei,d007,Sales
428402,Remmele,Stein,d007,Sales
428421,Shanbhogue,Arne,d007,Sales
428459,Pietrzykowski,Khoa,d007,Sales
428466,Olano,Jianhua,d007,Sales
428478,Auria,Gay,d007,Sales
428506,Conte,Qiwen,d007,Sales
428585,Selvestrel,Sanjeeva,d007,Sales
428594,Aamodt,Breannda,d007,Sales
428625,Savasere,Mohammad,d007,Sales
428630,Orsini,Jenwei,d007,Sales
428887,Marzano,Yefim,d007,Sales
428930,Pelc,Herb,d007,Sales
428959,Prenel,DeForest,d007,Sales
428969,Raoux,Gil,d007,Sales
429067,Morrow,Kwan,d007,Sales
429128,Range,Uno,d007,Sales
429297,Acton,Becky,d007,Sales
429367,Schlenzig,Kiyomitsu,d007,Sales
429414,Mahmud,Zongyan,d007,Sales
429423,Servi,Mabhin,d007,Sales
429435,Perin,Fay,d007,Sales
429468,Walston,Ennio,d007,Sales
429518,Poujol,Tomokazu,d007,Sales
429573,Castellani,Samphel,d007,Sales
429648,Gaughan,Pranjal,d007,Sales
429665,Piazza,Snehasis,d007,Sales
429766,Lorin,Mandell,d007,Sales
429814,Tischendorf,Georg,d007,Sales
429836,Kilgour,Arumugam,d007,Sales
429851,Manders,Dulce,d007,Sales
429961,Swiss,Houman,d007,Sales
430051,Rodier,Muneo,d007,Sales
430078,Ginesta,Kirk,d007,Sales
430079,England,Mikhail,d007,Sales
430101,Veeraraghavan,Dekang,d007,Sales
430147,Jayawardene,Tran,d007,Sales
430166,Ravishankar,Poornachandra,d007,Sales
430179,Serna,Neelam,d007,Sales
430196,Fasbender,Mechthild,d007,Sales
430300,Binkley,Xuedong,d007,Sales
430347,Cyne,Malu,d007,Sales
430402,Rahier,Ishfaq,d007,Sales
430414,Piazza,Marlo,d007,Sales
430461,Lichtner,Fan,d007,Sales
430615,Stanfel,Babette,d007,Sales
430685,Jenevein,Sergi,d007,Sales
430737,Kadhim,Jeane,d007,Sales
430754,Langford,Zengping,d007,Sales
430844,Mukaidono,George,d007,Sales
430859,Bakhtari,Gritta,d007,Sales
430906,Cyre,Christ,d007,Sales
430999,Ranon,Khatoun,d007,Sales
431004,Syang,Horward,d007,Sales
431022,Improta,Randy,d007,Sales
431078,Ananiadou,Adib,d007,Sales
431167,Merle,Candida,d007,Sales
431214,DuCasse,Navid,d007,Sales
431248,Perri,Reuven,d007,Sales
431292,Schaaf,Uli,d007,Sales
431311,Birge,Gritta,d007,Sales
431316,Krohm,Xiaoheng,d007,Sales
431465,Mahmud,Kristinn,d007,Sales
431480,Christ,Zhigen,d007,Sales
431494,Schnabel,Richara,d007,Sales
431634,Solares,Parto,d007,Sales
431645,Rusterholz,Boriana,d007,Sales
431675,Kroha,Giao,d007,Sales
431773,Montemayor,Chuanti,d007,Sales
431787,Leuchs,Lihong,d007,Sales
431853,Hooghiemstra,Doohun,d007,Sales
431895,Speel,Xiaoqiang,d007,Sales
431901,Kandlur,Shahid,d007,Sales
431965,Melton,Gianluca,d007,Sales
432106,Thorelli,Kirk,d007,Sales
432188,Haraldson,Yishai,d007,Sales
432233,Hitomi,Goetz,d007,Sales
432267,Rosen,Siddarth,d007,Sales
432320,Bridgland,Luise,d007,Sales
432457,Gadepally,Charmane,d007,Sales
432483,Taneja,Zhanqiu,d007,Sales
432497,Champarnaud,Sreekrishna,d007,Sales
432516,Karcich,Arlette,d007,Sales
432544,Serdy,Pradeep,d007,Sales
432547,Waeselynck,Gretta,d007,Sales
432566,Orlowski,Dzung,d007,Sales
432583,Mitsuhashi,Seongbin,d007,Sales
432611,Mayerwieser,Shuky,d007,Sales
432627,Usdin,Jamaludin,d007,Sales
432675,Veeraraghavan,Kazunori,d007,Sales
432676,Borovoy,Leaf,d007,Sales
432749,Heemskerk,Miomir,d007,Sales
432763,Lanzelotte,Ramalingam,d007,Sales
432795,Schoegge,Toney,d007,Sales
432828,Malabarba,Chikako,d007,Sales
432859,Massonet,Guther,d007,Sales
432931,McAffer,Martial,d007,Sales
432978,Herath,Pasqua,d007,Sales
433061,Masada,Weiwu,d007,Sales
433077,Mungall,Zongyan,d007,Sales
433105,Cmelik,Leif,d007,Sales
433193,Shihab,Badri,d007,Sales
433301,Chelton,Moheb,d007,Sales
433307,Norsworthy,Filipp,d007,Sales
433372,Yemenis,Rasiah,d007,Sales
433488,Antonisse,Wayne,d007,Sales
433509,Demian,Dzung,d007,Sales
433562,Gruenwald,Chrisa,d007,Sales
433631,Luff,Bodh,d007,Sales
433665,Kusalik,Aimee,d007,Sales
433670,Bresenham,Mohamadou,d007,Sales
433679,Katzenelson,Serenella,d007,Sales
433687,Giveon,Conrado,d007,Sales
433727,Rosch,Shalesh,d007,Sales
433732,Chepyzhov,Miquel,d007,Sales
433738,Petersohn,Toshimi,d007,Sales
433790,Rusmann,Prodip,d007,Sales
433825,Szilard,Lillian,d007,Sales
433914,Heuter,Dmitri,d007,Sales
433922,Brookner,Owen,d007,Sales
433938,Azadmanesh,Venkatesan,d007,Sales
433973,Speek,Behnaam,d007,Sales
434023,Worfolk,Kristian,d007,Sales
434058,Eterovic,Masami,d007,Sales
434084,Cappello,Abdelghani,d007,Sales
434114,Portugali,Nobuyoshi,d007,Sales
434158,Fasbender,Hiroyasu,d007,Sales
434226,Gulla,Miquel,d007,Sales
434234,Rothenberg,Younwoo,d007,Sales
434249,Bonifati,Malu,d007,Sales
434250,Jansch,Ulises,d007,Sales
434262,Peir,Kerryn,d007,Sales
434289,Broomell,Sajjan,d007,Sales
434431,Hiroyama,Berto,d007,Sales
434456,Picci,Maha,d007,Sales
434458,Stellhorn,Mari,d007,Sales
434546,Whitcomb,Mahmut,d007,Sales
434580,Saoudi,Oscal,d007,Sales
434690,Hammerschmidt,Zijian,d007,Sales
434721,Weedman,Djenana,d007,Sales
434758,Tzvieli,Alair,d007,Sales
434766,Babu,Basim,d007,Sales
434832,Mitzlaff,Vojin,d007,Sales
434895,Backhouse,Dipankar,d007,Sales
434923,Riefers,Heather,d007,Sales
434931,Rosti,JiYoung,d007,Sales
434995,Yoshimura,Mads,d007,Sales
435078,Parfitt,Hatsukazu,d007,Sales
435127,Lovengreen,Pranas,d007,Sales
435148,Buchter,Gennady,d007,Sales
435166,Awdeh,Shahid,d007,Sales
435313,Vitiello,Fun,d007,Sales
435315,Turnbull,Georgi,d007,Sales
435327,Geffroy,Takahito,d007,Sales
435354,Bashian,Bowen,d007,Sales
435553,Moffat,Somnath,d007,Sales
435630,Baer,Dines,d007,Sales
435640,Kitai,Zdislav,d007,Sales
435719,Sidou,Gritta,d007,Sales
435782,Bolotov,Shugo,d007,Sales
435785,Validov,Yongmin,d007,Sales
435799,Kaiserswerth,Gudjon,d007,Sales
435911,Perez,Patricia,d007,Sales
435980,Rando,Toney,d007,Sales
436062,Ibel,Kshitij,d007,Sales
436077,Macedo,Mabo,d007,Sales
436148,Cairo,Basant,d007,Sales
436254,Bellone,Tsutomu,d007,Sales
436342,Lorho,Sreenivas,d007,Sales
436372,Leslie,Abdelkader,d007,Sales
436419,Schapiro,Randi,d007,Sales
436431,Hutton,Uriel,d007,Sales
436438,Gecseg,Stevo,d007,Sales
436457,Deville,Wilmer,d007,Sales
436467,Edelhoff,Rafael,d007,Sales
436473,Braunmuhl,Nakhoon,d007,Sales
436501,Baby,Demin,d007,Sales
436514,Fritzsche,Mahendra,d007,Sales
436585,Pargas,Adib,d007,Sales
436605,Duclos,Piyawadee,d007,Sales
436651,Birnbaum,Weijing,d007,Sales
436744,Luders,Remzi,d007,Sales
436792,Luca,Taizo,d007,Sales
436836,Muchinsky,Mads,d007,Sales
436847,Noriega,Dinah,d007,Sales
436974,Gilg,Kellie,d007,Sales
437024,Jullig,Ioana,d007,Sales
437039,Godskesen,Kaijung,d007,Sales
437059,Mahnke,Jouni,d007,Sales
437097,Clemencon,Salvador,d007,Sales
437125,Lukaszewicz,Ghassan,d007,Sales
437184,Kabayashi,Jeane,d007,Sales
437209,Pero,Nishit,d007,Sales
437234,Sgarro,Gil,d007,Sales
437236,Asrin,Remmert,d007,Sales
437241,Moffat,Angus,d007,Sales
437264,VanScheik,Zijian,d007,Sales
437295,Solovay,Shao,d007,Sales
437324,Seghrouchni,Luisa,d007,Sales
437412,Shinomoto,Shahab,d007,Sales
437425,Bardell,Ennio,d007,Sales
437442,Delaune,Muzhong,d007,Sales
437446,Ratnaker,Huai,d007,Sales
437453,Sabnani,Gladys,d007,Sales
437471,Plesums,Zijian,d007,Sales
437639,Imataki,Barun,d007,Sales
437806,Benveniste,Valdiodio,d007,Sales
437830,Plotkin,Bezalel,d007,Sales
437889,Rosay,Dannz,d007,Sales
437954,Sinitsyn,Mong,d007,Sales
437985,Munke,Reuven,d007,Sales
438007,Lanphier,Fumiya,d007,Sales
438144,Suri,Martial,d007,Sales
438154,Kenevan,Karsten,d007,Sales
438160,Pagter,Rayond,d007,Sales
438162,Erdmenger,Mabry,d007,Sales
438289,Collavizza,Kiyokazu,d007,Sales
438339,Katiyar,Susanta,d007,Sales
438421,Pollacia,Danae,d007,Sales
438480,Taubenfeld,Hyuncheol,d007,Sales
438535,Halevi,Debaprosad,d007,Sales
438551,Vingron,Randy,d007,Sales
438584,Pero,Sangeeta,d007,Sales
438610,Dulin,Soenke,d007,Sales
438619,Sichman,Chiranjit,d007,Sales
438626,Roohalamini,Shaunak,d007,Sales
438676,Mikschl,Conal,d007,Sales
438716,Schmiedel,Marin,d007,Sales
438718,Deville,Shin,d007,Sales
438726,Serov,Ewing,d007,Sales
438940,Shackell,Mayumi,d007,Sales
438944,Anick,Florian,d007,Sales
439018,Scharstein,Gay,d007,Sales
439027,Riexinger,Munir,d007,Sales
439072,Kavanagh,Snehasis,d007,Sales
439090,Tsunoo,Hyuncheol,d007,Sales
439106,Nivat,Guiseppe,d007,Sales
439168,Penn,Fatemeh,d007,Sales
439179,Lanteri,Yurii,d007,Sales
439185,Yurek,Rosalyn,d007,Sales
439257,Pluym,Khedija,d007,Sales
439322,Waeselynck,Jaihie,d007,Sales
439337,DiGiano,Alair,d007,Sales
439354,Lorys,Xinan,d007,Sales
439501,Falco,Oscar,d007,Sales
439533,Bage,Kerryn,d007,Sales
439577,Schlumberger,Yannik,d007,Sales
439604,Nations,Bernd,d007,Sales
439630,Busillo,Ymte,d007,Sales
439675,Atchley,Yuuichi,d007,Sales
439887,Dusink,Fuqing,d007,Sales
439896,Baaleh,Yahiko,d007,Sales
439948,Hatcliff,Toshimitsu,d007,Sales
439969,Gini,Ohad,d007,Sales
440088,Denny,Serge,d007,Sales
440136,Jenevein,Bowen,d007,Sales
440169,Holburn,Munenori,d007,Sales
440218,Simmen,Shigeo,d007,Sales
440255,Schlenzig,Margareta,d007,Sales
440259,Farris,Changho,d007,Sales
440264,Biran,Izaskun,d007,Sales
440323,Radwan,Ravishankar,d007,Sales
440352,Ghalwash,Tianruo,d007,Sales
440366,Armand,Babette,d007,Sales
440370,Gunderson,Fumiya,d007,Sales
440375,Bojadziev,Mitsuyuki,d007,Sales
440400,Karlin,Vasiliy,d007,Sales
440412,Radivojevic,Eberhardt,d007,Sales
440480,Luders,Stepehn,d007,Sales
440560,Mayerwieser,Junichi,d007,Sales
440608,Kragelund,Kiyokazu,d007,Sales
440640,Vieri,Xiaoqiang,d007,Sales
440763,Heystek,Siddarth,d007,Sales
440804,Harllee,Fumiko,d007,Sales
440898,Furudate,Lobel,d007,Sales
440904,Vickson,Eran,d007,Sales
440931,Dratva,Yinghua,d007,Sales
441061,Klyachko,Ramalingam,d007,Sales
441105,Picci,Amabile,d007,Sales
441179,Sgarro,Tommaso,d007,Sales
441228,Winter,Kazuhiko,d007,Sales
441280,Stanger,Mohd,d007,Sales
441349,Merlo,Oscar,d007,Sales
441352,Menyhert,Christoper,d007,Sales
441371,Leppanen,Vidya,d007,Sales
441394,Iivonen,Nimmagadda,d007,Sales
441477,Sevcikova,Kerryn,d007,Sales
441480,Spataro,Bezalel,d007,Sales
441503,Kaiserswerth,Chuanti,d007,Sales
441598,Siepmann,Jingling,d007,Sales
441628,Bazelow,Lubomir,d007,Sales
441669,Chimia,Raimond,d007,Sales
441672,Rabehasaina,Inderjeet,d007,Sales
441688,Schwaller,Jayesh,d007,Sales
441762,Delaune,Mircea,d007,Sales
441773,Cesareni,Shigenori,d007,Sales
441826,Einsfeld,Leandro,d007,Sales
441839,Christ,Froduald,d007,Sales
441873,Perri,Georg,d007,Sales
441904,Sambasivam,Rosalyn,d007,Sales
441955,Sommer,Sudhanshu,d007,Sales
442071,Smailagic,Mandell,d007,Sales
442085,Peha,Jeong,d007,Sales
442133,Angel,Bernd,d007,Sales
442149,Bodoff,Utpal,d007,Sales
442188,Rahier,Lucian,d007,Sales
442330,Veeraraghavan,Quingbo,d007,Sales
442649,Vendrig,Utz,d007,Sales
442752,Luft,Vugranam,d007,Sales
442754,Fabrizio,Adin,d007,Sales
442802,Bazelow,Angus,d007,Sales
442812,Rodiger,Hugo,d007,Sales
442862,Dayang,Munehiro,d007,Sales
442867,Vrecion,King,d007,Sales
442883,Vendrig,Yinlin,d007,Sales
442910,Ellozy,Hatim,d007,Sales
442977,Armand,Marlo,d007,Sales
442998,Streit,Karsten,d007,Sales
443078,Hennebert,Ortrud,d007,Sales
443097,Strandh,Sudhanshu,d007,Sales
443140,Pramanik,Feixiong,d007,Sales
443228,Gecseg,Mohammad,d007,Sales
443239,Quaggetto,Arunas,d007,Sales
443253,Tchuente,Abdulla,d007,Sales
443270,Chvatal,Vasiliy,d007,Sales
443303,Fadgyas,Nadjib,d007,Sales
443404,Feldhoffer,Xiaoheng,d007,Sales
443411,Bahi,Behnaam,d007,Sales
443450,Denti,Shawna,d007,Sales
443457,Demke,Kazuhisa,d007,Sales
443537,Zaiane,Chenxi,d007,Sales
443557,Androutsos,Ute,d007,Sales
443571,Garrabrants,Siddarth,d007,Sales
443631,Braunmuhl,Bingning,d007,Sales
443637,Guenter,Mohua,d007,Sales
443676,Gide,Masasuke,d007,Sales
443696,Douceur,Henk,d007,Sales
443733,Welham,Volkmar,d007,Sales
443759,Comte,Branimir,d007,Sales
443794,Kroll,Takahira,d007,Sales
443801,Gopalakrishnan,Yefim,d007,Sales
443838,McClure,Rimon,d007,Sales
443840,Fairtlough,Oguz,d007,Sales
443917,Lores,Amstein,d007,Sales
443942,Heystek,Kwan,d007,Sales
444008,Stemann,Munehiko,d007,Sales
444034,Bernardeschi,Jackson,d007,Sales
444061,Merks,Gal,d007,Sales
444108,McClure,Ung,d007,Sales
444163,Gente,Uriel,d007,Sales
444223,Ramsay,Krisda,d007,Sales
444274,Uludag,Bokyung,d007,Sales
444336,Pintelas,Kristine,d007,Sales
444447,Leuchs,Chuanti,d007,Sales
444494,Merle,Hugo,d007,Sales
444508,Bahl,Kaijung,d007,Sales
444518,Kaelbling,Uwe,d007,Sales
444551,Gien,Ipke,d007,Sales
444553,Gluchowski,Nikolaus,d007,Sales
444605,Skafidas,Iara,d007,Sales
444621,Hardjono,Persi,d007,Sales
444732,Cromarty,Yunming,d007,Sales
444738,Gargeya,Takahira,d007,Sales
444775,Krider,Satosi,d007,Sales
444829,Redmiles,Shuji,d007,Sales
444830,Koprowski,Rasikan,d007,Sales
444858,Fandrianto,Rosli,d007,Sales
444922,Naudin,Jordanka,d007,Sales
444934,Attimonelli,Oddvar,d007,Sales
444986,Eldridge,Masaki,d007,Sales
445020,Ligten,Renny,d007,Sales
445023,Dredge,Tadahiro,d007,Sales
445077,Marquardt,Parke,d007,Sales
445082,Iacovou,Gro,d007,Sales
445161,Menyhert,Janalee,d007,Sales
445182,Kitai,Subhankar,d007,Sales
445218,Decaestecker,Gino,d007,Sales
445220,Luft,Florina,d007,Sales
445223,Ruemmler,Sachin,d007,Sales
445242,Conia,Goh,d007,Sales
445249,Gargeya,Nobuyoshi,d007,Sales
445306,Taubman,Arvind,d007,Sales
445315,Conde,Otmar,d007,Sales
445381,Solovay,Heekeun,d007,Sales
445391,Hopewell,Tesuro,d007,Sales
445412,Ratzlaff,Odinaldo,d007,Sales
445485,Swiler,Nevin,d007,Sales
445505,Khalid,Vugranam,d007,Sales
445509,Templeman,Hein,d007,Sales
445552,Kleiser,Ziyad,d007,Sales
445562,Pietracaprina,Alair,d007,Sales
445626,Lanphier,Satoru,d007,Sales
445632,Bressoud,Zhiguo,d007,Sales
445654,Hertweck,Shietung,d007,Sales
445659,Bodoff,Jagoda,d007,Sales
445683,Gilg,Ziyad,d007,Sales
445715,Schurmann,Shooichi,d007,Sales
445840,Czaja,Marko,d007,Sales
445843,Foong,True,d007,Sales
445880,Narwekar,Fei,d007,Sales
445910,Fritzsche,Patricia,d007,Sales
446028,Cummings,Youssef,d007,Sales
446045,Narwekar,Margareta,d007,Sales
446071,Danner,Rasiah,d007,Sales
446087,Farris,Samphel,d007,Sales
446108,Reinhart,Georg,d007,Sales
446128,Rajaraman,Filipe,d007,Sales
446223,Perin,Gay,d007,Sales
446243,Schwartzbauer,Along,d007,Sales
446244,Baez,Denis,d007,Sales
446319,Siepmann,Adam,d007,Sales
446367,Ananiadou,Achilleas,d007,Sales
446370,Sewelson,Bedrich,d007,Sales
446565,Passafiume,Phule,d007,Sales
446611,Garigliano,Moto,d007,Sales
446645,Ranst,Ferdinand,d007,Sales
446735,Tiemann,Taizo,d007,Sales
446758,Peha,Chaitali,d007,Sales
446891,Heuser,Susanta,d007,Sales
446937,Lamba,Maik,d007,Sales
446978,Nollmann,Hyuckchul,d007,Sales
447008,Cooman,Zsolt,d007,Sales
447061,Pluym,Ewing,d007,Sales
447076,Straney,Teruyuki,d007,Sales
447091,Perfilyeva,Suzette,d007,Sales
447092,Lorho,Inderjeet,d007,Sales
447149,Eppinger,Teiji,d007,Sales
447195,Ruemmler,Jaques,d007,Sales
447203,Lienhardt,Gila,d007,Sales
447240,Riefers,Maja,d007,Sales
447346,Conta,Zine,d007,Sales
447385,Skrikant,Yongqiao,d007,Sales
447396,Oberman,Kazuyasu,d007,Sales
447401,Feinberg,Perry,d007,Sales
447562,Dichev,Fen,d007,Sales
447593,Suwa,Serif,d007,Sales
447635,Ranft,Kitty,d007,Sales
447665,Schaar,Martien,d007,Sales
447705,Docker,Giordano,d007,Sales
447719,Bernardeschi,Jinya,d007,Sales
447849,Wissmann,Izaskun,d007,Sales
448063,Antonisse,Ayonca,d007,Sales
448098,Chartres,Kasidit,d007,Sales
448119,Smeets,Nikolaus,d007,Sales
448124,Roohalamini,Hongzhu,d007,Sales
448235,Flowers,Giao,d007,Sales
448237,Tagansky,Chenxi,d007,Sales
448250,Teitelbaum,Susumu,d007,Sales
448297,Ghelli,Nahum,d007,Sales
448313,Carrere,Chinhyun,d007,Sales
448362,Erol,Denis,d007,Sales
448394,Atchley,Parke,d007,Sales
448422,Rahier,Adit,d007,Sales
448436,Baalen,Yannis,d007,Sales
448440,Bala,Idoia,d007,Sales
448610,Laventhal,Parke,d007,Sales
448681,Gini,Fayez,d007,Sales
448698,Hofman,Falguni,d007,Sales
448762,Lakshmanan,Hirochika,d007,Sales
448789,Ranai,Lucian,d007,Sales
448795,Brlek,Jolita,d007,Sales
448799,Socorro,Shahab,d007,Sales
448813,Mullainathan,Khosrow,d007,Sales
448846,Lipner,Abdulla,d007,Sales
449023,Kuhnemann,Jinpo,d007,Sales
449053,Kragelund,Genki,d007,Sales
449087,Eppinger,Khalid,d007,Sales
449115,Levasseur,Kellyn,d007,Sales
449171,Luiz,Divier,d007,Sales
449215,Trumbly,Arvind,d007,Sales
449223,Peak,Gad,d007,Sales
449237,Beutelspacher,Conal,d007,Sales
449263,Leaver,Aemilian,d007,Sales
449386,Montemayor,Kwan,d007,Sales
449436,Paciorek,Hitofumi,d007,Sales
449487,Codenie,Yonghong,d007,Sales
449489,Hertweck,Naftaly,d007,Sales
449507,Back,Teruyuki,d007,Sales
449567,Panienski,Danny,d007,Sales
449577,Brobst,Serap,d007,Sales
449581,Stamatiou,Chuanti,d007,Sales
449596,Ernst,Shigeu,d007,Sales
449657,Serre,Cathie,d007,Sales
449745,Imataki,Jeong,d007,Sales
449816,Lanzelotte,Mariangiola,d007,Sales
449903,Billingsley,Teruyuki,d007,Sales
449913,Linares,Oscar,d007,Sales
449955,Baar,Abdelkader,d007,Sales
449962,Heystek,Marsal,d007,Sales
450027,Oxenboll,Kwangho,d007,Sales
450114,Erdmenger,Duro,d007,Sales
450192,Ghalwash,Sachem,d007,Sales
450328,Pauthner,Lenore,d007,Sales
450457,Ranka,Fun,d007,Sales
450487,Zwicker,Takushi,d007,Sales
450549,Sudbeck,Hyuckchul,d007,Sales
450550,Gornas,Shigehito,d007,Sales
450585,Remmele,Gaetan,d007,Sales
450622,Undy,Xuejun,d007,Sales
450683,Genther,Kayoko,d007,Sales
450735,Naumovich,Chaitali,d007,Sales
450860,Billingsley,Angus,d007,Sales
450893,Gerlach,Ulises,d007,Sales
450910,Bodoff,Niranjan,d007,Sales
450937,Ananiadou,Mahendra,d007,Sales
450958,Hardjono,Ferdinand,d007,Sales
450990,Ramras,Randi,d007,Sales
451001,Bottner,Kitty,d007,Sales
451004,Pulkowski,Aron,d007,Sales
451007,Jeong,Mingzeng,d007,Sales
451020,Masada,Abdelwaheb,d007,Sales
451068,Collavizza,Howell,d007,Sales
451164,Pargaonkar,Shahaf,d007,Sales
451173,Lorie,Aloke,d007,Sales
451316,Marakhovsky,Alair,d007,Sales
451348,Vanwelkenhuysen,Mayuko,d007,Sales
451361,Petersohn,Kristen,d007,Sales
451392,Sadowski,Sachar,d007,Sales
451416,Baig,Tru,d007,Sales
